index,price
76977,5855059
76978,6966708
76979,10269580
76980,5765622
76981,10070654
76982,5173973
76983,10113306
76984,7834052
76985,11194764
76986,9311506
76987,11188615
76988,7528944
76989,16249043
76990,7272460
76991,14452537
76992,7060376
76993,5775991
76994,9582908
76995,8886796
76996,13947362
76997,12585955
76998,10579652
76999,14572910
77000,15207071
77001,14288828
77002,13069578
77003,5829831
77004,5940085
77005,4509179
77006,11493037
77007,14942839
77008,11686715
77009,8314423
77010,5473936
77011,8489328
77012,6966122
77013,9282845
77014,12508649
77015,5856428
77016,9377271
77017,4647307
77018,4697878
77019,19703951
77020,13666381
77021,5266443
77022,7930556
77023,12468524
77024,12766160
77025,14845596
77026,7075445
77027,10056495
77028,5273850
77029,8988733
77030,6460885
77031,11721553
77032,4232374
77033,8483383
77034,9287362
77035,8530383
77036,8001145
77037,7787410
77038,8661938
77039,6493221
77040,6873945
77041,8377100
77042,9923162
77043,8366017
77044,9610290
77045,12821976
77046,6957894
77047,14141086
77048,11060438
77049,7610170
77050,7537523
77051,5583213
77052,5701619
77053,7527467
77054,15955991
77055,13542876
77056,8381233
77057,18031873
77058,6401231
77059,9450559
77060,7009151
77061,7593836
77062,14146553
77063,13737913
77064,10286365
77065,9041359
77066,5923270
77067,11664564
77068,12845634
77069,6940760
77070,6992929
77071,5512919
77072,10668664
77073,7504453
77074,16568070
77075,10568559
77076,10179970
77077,9385363
77078,15617506
77079,4509084
77080,11334967
77081,8487129
77082,11926019
77083,7678974
77084,11969586
77085,8032528
77086,16876567
77087,4297461
77088,10410242
77089,13978506
77090,11511312
77091,8215838
77092,9481298
77093,8812464
77094,8150179
77095,8425930
77096,5739688
77097,11241197
77098,9872248
77099,9928356
77100,9593648
77101,17049640
77102,5720910
77103,9237141
77104,12690869
77105,7452973
77106,10303145
77107,8142743
77108,6282695
77109,5902086
77110,9584830
77111,7746023
77112,5801620
77113,7929618
77114,6782866
77115,16556326
77116,7505155
77117,12398931
77118,12802223
77119,6549119
77120,5356985
77121,12411367
77122,7223882
77123,7841571
77124,6084133
77125,8624903
77126,3403321
77127,14771703
77128,8216468
77129,9814022
77130,6405482
77131,5501304
77132,10225092
77133,6652887
77134,13799168
77135,13637266
77136,12476490
77137,11798292
77138,8381636
77139,11047909
77140,7769337
77141,6859306
77142,5516683
77143,13635442
77144,5095902
77145,12759774
77146,7713170
77147,7056449
77148,6168114
77149,9098457
77150,7392169
77151,13404466
77152,6057592
77153,6631427
77154,5571071
77155,15588641
77156,6280414
77157,17295149
77158,7864888
77159,9215680
77160,7409237
77161,6704938
77162,7739632
77163,5141640
77164,5244909
77165,7276537
77166,6354128
77167,7213537
77168,7490418
77169,5645203
77170,3688874
77171,15492562
77172,8267983
77173,8153544
77174,4925902
77175,9980476
77176,10122073
77177,12548737
77178,9723996
77179,9907128
77180,7515354
77181,5900714
77182,15133877
77183,8541286
77184,7677673
77185,7386624
77186,8895833
77187,12605110
77188,13490218
77189,9226991
77190,12200902
77191,7481211
77192,12987757
77193,7993031
77194,10077361
77195,8013105
77196,6759121
77197,6303811
77198,9413052
77199,6978829
77200,4524648
77201,5600174
77202,6039248
77203,8018236
77204,10736484
77205,7012223
77206,6023795
77207,18981100
77208,13144350
77209,5469662
77210,6132799
77211,7192287
77212,10173204
77213,8713546
77214,9863595
77215,7274881
77216,9813631
77217,17639478
77218,8613944
77219,8083909
77220,7597304
77221,10025940
77222,6484117
77223,9203810
77224,7520760
77225,6478657
77226,11253198
77227,9076644
77228,4935347
77229,7276315
77230,7755534
77231,5832397
77232,7460257
77233,7118367
77234,14091589
77235,10784113
77236,6698807
77237,9991557
77238,14751147
77239,5443655
77240,7124717
77241,7105660
77242,18663448
77243,9885821
77244,5801662
77245,12082081
77246,7056568
77247,13110100
77248,9686448
77249,5473985
77250,9024177
77251,19659576
77252,11288028
77253,7110357
77254,8577877
77255,15010434
77256,8111811
77257,8134631
77258,6203722
77259,5732200
77260,4800877
77261,8599601
77262,5350019
77263,17042679
77264,6289089
77265,5861151
77266,8141069
77267,9904474
77268,6416539
77269,7382264
77270,5284913
77271,6787439
77272,8664402
77273,4705177
77274,13046339
77275,7943980
77276,15517892
77277,8340473
77278,16996081
77279,7916994
77280,4966932
77281,13901215
77282,8922437
77283,6953768
77284,10768259
77285,6536291
77286,6340809
77287,11217363
77288,7116173
77289,8056539
77290,7934421
77291,10058543
77292,15246838
77293,9788420
77294,9062522
77295,7320569
77296,8006366
77297,18973488
77298,15195117
77299,6219464
77300,8667276
77301,7157941
77302,7278505
77303,4846570
77304,12742357
77305,11006720
77306,8827101
77307,6479249
77308,6748974
77309,17067249
77310,12399096
77311,7280417
77312,5760722
77313,8948167
77314,9932759
77315,9035428
77316,7572668
77317,5937187
77318,6975186
77319,8373045
77320,7600711
77321,9030745
77322,8106070
77323,8498051
77324,20633160
77325,6995235
77326,9175251
77327,10698876
77328,6297675
77329,13418256
77330,7483836
77331,8782069
77332,5875324
77333,15438891
77334,6634381
77335,11589294
77336,14380315
77337,10669679
77338,8676188
77339,13871956
77340,6511864
77341,6481604
77342,5975951
77343,6251364
77344,10420044
77345,4906784
77346,5932201
77347,11421285
77348,6587213
77349,4913403
77350,5967304
77351,10164869
77352,5510396
77353,9909226
77354,8136559
77355,12367814
77356,11612588
77357,7496354
77358,11942397
77359,5471946
77360,4813723
77361,4587502
77362,7980561
77363,9028781
77364,6466693
77365,5432682
77366,10689408
77367,13085026
77368,11067859
77369,7588000
77370,12023916
77371,18692946
77372,8791590
77373,7176154
77374,13829234
77375,15836887
77376,12763723
77377,5446451
77378,8743726
77379,10932702
77380,6564284
77381,9052316
77382,9783155
77383,7484447
77384,6051684
77385,8415023
77386,11540430
77387,11484106
77388,4772521
77389,7169810
77390,8620878
77391,8022068
77392,6473104
77393,7036554
77394,11699394
77395,10150636
77396,6601128
77397,5882704
77398,20192996
77399,3917018
77400,3560209
77401,8498082
77402,8361629
77403,5081132
77404,6843100
77405,16051342
77406,10053165
77407,4832033
77408,8739737
77409,11404749
77410,7084215
77411,5260547
77412,13813524
77413,16301800
77414,5588881
77415,7499527
77416,6855224
77417,18168561
77418,5775590
77419,17541331
77420,15234186
77421,7568759
77422,7450118
77423,11540739
77424,9621095
77425,12368632
77426,5850169
77427,22453315
77428,15334220
77429,7374603
77430,6963422
77431,9269917
77432,13438118
77433,9326414
77434,12974937
77435,6861973
77436,7873927
77437,8820595
77438,4666688
77439,8979944
77440,4291138
77441,11288291
77442,7513452
77443,16252282
77444,3989794
77445,8704294
77446,11287029
77447,16674018
77448,7427197
77449,4868316
77450,10050147
77451,8727314
77452,20932244
77453,13069058
77454,12673664
77455,8180444
77456,8881962
77457,9461586
77458,8316859
77459,6039518
77460,10214924
77461,6033986
77462,10002896
77463,13343908
77464,9068864
77465,9954407
77466,4288338
77467,7216597
77468,11520442
77469,12955326
77470,8445930
77471,11551742
77472,4796234
77473,7100279
77474,5418878
77475,12428597
77476,5615527
77477,6337287
77478,6885692
77479,7106092
77480,8207310
77481,10227250
77482,9413562
77483,21076441
77484,7269035
77485,3812784
77486,4471325
77487,8333692
77488,5444944
77489,6037092
77490,5208029
77491,9476826
77492,10391622
77493,13010438
77494,6255830
77495,7455705
77496,5847191
77497,10122911
77498,6185936
77499,12121913
77500,5603006
77501,9339493
77502,14047418
77503,16784721
77504,7468673
77505,5961163
77506,4582352
77507,5981873
77508,7606528
77509,9496757
77510,11738834
77511,5056336
77512,10164198
77513,6120952
77514,5541167
77515,17252537
77516,8277323
77517,5672685
77518,11901298
77519,11263445
77520,6135675
77521,13359502
77522,7560493
77523,7051723
77524,10160818
77525,5050450
77526,7428125
77527,6973215
77528,16336183
77529,19471100
77530,8230417
77531,4994774
77532,3289082
77533,8516873
77534,8661768
77535,5636071
77536,6193073
77537,10346675
77538,11648751
77539,11480396
77540,16141858
77541,12663800
77542,12109657
77543,13661145
77544,7016209
77545,5815395
77546,10498340
77547,5986053
77548,11274247
77549,8950028
77550,10112984
77551,10697368
77552,6591492
77553,6392112
77554,15870912
77555,10683841
77556,12527872
77557,6845376
77558,5566751
77559,4730234
77560,10256858
77561,11953665
77562,9846051
77563,10586234
77564,7904566
77565,5239435
77566,5114726
77567,7512567
77568,9838169
77569,11298864
77570,10063864
77571,11667361
77572,8566479
77573,7978492
77574,5835049
77575,8883937
77576,9657312
77577,6962879
77578,9892877
77579,16774508
77580,5895795
77581,7813104
77582,6626573
77583,12349242
77584,8864287
77585,10602763
77586,10412033
77587,18475775
77588,16972092
77589,10416829
77590,8570399
77591,7504827
77592,6256923
77593,7926519
77594,13544552
77595,9563937
77596,6786794
77597,6603046
77598,6978529
77599,6475952
77600,19416035
77601,10000228
77602,11265179
77603,13325453
77604,12871717
77605,13782735
77606,5132924
77607,7708123
77608,15674254
77609,8701262
77610,5449252
77611,5416422
77612,15576656
77613,7395489
77614,10684180
77615,12063883
77616,15944767
77617,10895789
77618,8279428
77619,9862961
77620,6360613
77621,10162754
77622,4563238
77623,5669265
77624,13414693
77625,5011296
77626,4321846
77627,6667631
77628,8388076
77629,14537255
77630,5580858
77631,7276800
77632,5472361
77633,13388174
77634,13902726
77635,6607216
77636,5894949
77637,11304132
77638,6838979
77639,7342909
77640,8165960
77641,9805107
77642,10275292
77643,11968722
77644,9530775
77645,11673100
77646,6042301
77647,12387448
77648,4965004
77649,7634232
77650,8029657
77651,9409125
77652,8385021
77653,9929300
77654,7886725
77655,7489063
77656,7476879
77657,5607436
77658,5114615
77659,7444626
77660,6316343
77661,6709673
77662,8936798
77663,6408165
77664,23451080
77665,4511165
77666,6788686
77667,4373170
77668,7694241
77669,6991675
77670,5405185
77671,11816952
77672,11276852
77673,15490293
77674,10064484
77675,11714465
77676,11018834
77677,10275852
77678,6878447
77679,8545417
77680,5315070
77681,9183522
77682,12156548
77683,10846266
77684,5341777
77685,6761031
77686,11541373
77687,8708802
77688,10686193
77689,6074277
77690,11016524
77691,4130914
77692,3741951
77693,6950176
77694,10469245
77695,5010165
77696,8655618
77697,6729657
77698,18942265
77699,19503875
77700,8209801
77701,11574000
77702,17093966
77703,5783306
77704,17177352
77705,7107933
77706,13559806
77707,12295498
77708,6417969
77709,10995428
77710,12980571
77711,10138271
77712,5458388
77713,7493818
77714,6075756
77715,4870317
77716,9083998
77717,6547671
77718,5575339
77719,8409604
77720,6470553
77721,9556897
77722,9413963
77723,17494698
77724,6021403
77725,8431959
77726,13343414
77727,11876020
77728,6790612
77729,11621476
77730,5117194
77731,12457745
77732,12645404
77733,5766468
77734,6237967
77735,10447201
77736,10816107
77737,5611626
77738,9063596
77739,8560578
77740,12196727
77741,12542875
77742,4270211
77743,5956237
77744,5475433
77745,14898894
77746,7143726
77747,7790897
77748,8929899
77749,9662759
77750,8547300
77751,10490039
77752,6549243
77753,8305071
77754,5197861
77755,7157553
77756,15446826
77757,11922278
77758,7101567
77759,6344852
77760,6465957
77761,5500465
77762,5095075
77763,6469138
77764,7153334
77765,6235048
77766,8738405
77767,10013261
77768,7491902
77769,9127251
77770,13859138
77771,9889881
77772,6254916
77773,7660747
77774,11799750
77775,17208731
77776,9267334
77777,10748468
77778,9005102
77779,8513839
77780,10777899
77781,15395703
77782,10379778
77783,8962571
77784,6218938
77785,9374584
77786,9294988
77787,8871140
77788,12823081
77789,12886297
77790,9352481
77791,10592166
77792,16302624
77793,20964424
77794,10611863
77795,6029787
77796,10068088
77797,5746455
77798,12252815
77799,5575866
77800,8608045
77801,8060448
77802,16824706
77803,4612969
77804,14598013
77805,11249633
77806,5634530
77807,10133721
77808,6783580
77809,7109367
77810,11062655
77811,7034375
77812,12944484
77813,19213029
77814,5009568
77815,9196515
77816,11165822
77817,7011849
77818,5579144
77819,6686401
77820,6299122
77821,13983125
77822,20692558
77823,5396043
77824,11108461
77825,13748470
77826,11718076
77827,6342551
77828,6418360
77829,7653740
77830,8599702
77831,14149552
77832,6854334
77833,18845073
77834,5623667
77835,10155920
77836,6232505
77837,14364409
77838,5334242
77839,12929194
77840,7546488
77841,8811114
77842,7290838
77843,8088057
77844,3439803
77845,10023370
77846,6875513
77847,7179083
77848,9281063
77849,6702033
77850,5460800
77851,10882789
77852,11862848
77853,7433808
77854,12932880
77855,12636150
77856,5982151
77857,11680640
77858,7251927
77859,12547975
77860,11489199
77861,7136493
77862,6946253
77863,8064257
77864,8658737
77865,6190191
77866,9555254
77867,11686510
77868,8352665
77869,8247806
77870,5620419
77871,3671363
77872,12824991
77873,6777273
77874,7852629
77875,11579783
77876,13664128
77877,10294319
77878,7389995
77879,16211248
77880,9107875
77881,13750785
77882,6700267
77883,6960654
77884,11143132
77885,7417319
77886,11039985
77887,11187692
77888,8392602
77889,5185873
77890,10542737
77891,12809103
77892,13668254
77893,8828126
77894,9914687
77895,13234525
77896,5695371
77897,11776284
77898,8592836
77899,19787090
77900,5304195
77901,10437552
77902,5287554
77903,8634698
77904,9453996
77905,5394607
77906,10951991
77907,5886691
77908,6337101
77909,12736896
77910,8893477
77911,18696555
77912,10128480
77913,5239724
